Date,Long,Short,LongShort
2006-02-28,0.016945279222713768,0.02975088391931897,-0.012805604696605202
2006-03-31,0.024398067999947398,0.018754300777591534,0.005643767222355864
2006-04-30,0.0024120060030226997,0.004294009700489633,-0.0018820036974669333
2006-05-31,-0.04482858260848537,-0.05440420321041323,0.009575620601927855
2006-06-30,0.006206740298635533,0.007961949215121467,-0.0017552089164859343
2006-07-31,0.01952413161227357,0.0106292302602543,0.008894901352019268
2006-08-31,0.019220908009742566,0.0299888080574246,-0.010767900047682032
2006-09-30,0.02399557854050183,0.0354016265673091,-0.01140604802680727
2006-10-31,0.017139188605757232,0.0420447416159036,-0.02490555301014637
2006-11-30,-0.0137743211616113,0.007019342074257233,-0.020793663235868533
2006-12-31,0.03363276632095023,0.030184919326300932,0.0034478469946493014
2007-01-31,0.015315987920798533,0.019724302074448,-0.004408314153649466
2007-02-28,-0.022622881090128933,-0.020680013553500867,-0.0019428675366280658
2007-03-31,0.028272417231870864,0.021311015395573365,0.006961401836297499
2007-04-30,0.04349907112185433,0.02301303743497347,0.020486033686880862
2007-05-31,0.015716938204744933,0.05152575631047831,-0.03580881810573337
2007-06-30,-0.0043752121336254,-0.006935631467817734,0.002560419334192334
2007-07-31,-0.034157029207159,-0.03634933364930806,0.0021923044421490664
2007-08-31,-0.0057247339977863,-0.007677691881582499,0.0019529578837961994
2007-09-30,0.0159211431356644,0.015815339619463735,0.00010580351620066361
2007-10-31,0.027534081091591667,0.03846709907142593,-0.010933017979834266
2007-11-30,-0.030628546722170035,-0.022452100046863033,-0.008176446675307002
2007-12-31,0.014977783793062102,-0.028801906905037995,0.043779690698100095
2008-01-31,-0.12812783400392072,-0.11225407390981916,-0.01587376009410156
2008-02-29,-0.0065299009736282665,-0.01367000375866693,0.007140102785038663
2008-03-31,-0.019406164410006897,-0.030763741304012996,0.0113575768940061
2008-04-30,0.06656909287522163,0.052005673062242,0.014563419812979629
2008-05-31,0.015262804025593336,-0.013776272806984832,0.02903907683257817
2008-06-30,-0.1112975685345819,-0.1005649559271163,-0.010732612607465608
2008-07-31,-0.020345134852218668,-0.015456682161902468,-0.0048884526903162
2008-08-31,0.014645582384400566,0.014346937148602967,0.0002986452357975986
2008-09-30,-0.12990431328466864,-0.101641343374317,-0.02826296991035164
2008-10-31,-0.15737326583686403,-0.13625938831985113,-0.021113877517012908
2008-11-30,-0.047649843729172366,-0.04659486544257887,-0.001054978286593497
2008-12-31,0.011992909558818233,-0.01355617531086733,0.025549084869685563
2009-01-31,-0.05611221730058721,-0.062257934859365836,0.0061457175587786295
2009-02-28,-0.10932614573077197,-0.1174840853326975,0.008157939601925526
2009-03-31,0.025099755556378636,0.03811438706993953,-0.013014631513560897
2009-04-30,0.11566128453591847,0.13138147551872,-0.015720190982801543
2009-05-31,0.0474572530399218,0.03669265215314403,0.010764600886777768
2009-06-30,-0.015439332350802136,-0.0366347867317491,0.021195454380946964
2009-07-31,0.09914614504836405,0.09308362743842234,0.006062517609941712
2009-08-31,0.05281712386471154,0.060264739721825666,-0.007447615857114127
2009-09-30,0.04371276636727253,0.04144252842435553,0.0022702379429170028
2009-10-31,-0.0251000731347351,-0.051835172743116,0.0267350996083809
2009-11-30,0.012240886311297966,0.017688501063793,-0.005447614752495035
2009-12-31,0.06150967051896256,0.06290939079250374,-0.001399720273541176
2010-01-31,-0.026561109042192665,-0.0665948756617825,0.040033766619589836
2010-02-28,0.014323821934845502,-0.031916991189845804,0.046240813124691305
2010-03-31,0.06141927118628643,0.06927829689443603,-0.0078590257081496
2010-04-30,-0.018946535699977663,-0.032155734267593966,0.013209198567616303
2010-05-31,-0.0849136846425741,-0.0489289778098382,-0.03598470683273589
2010-06-30,-0.02700757168340857,-0.0137212846152397,-0.01328628706816887
2010-07-31,0.087002608412475,0.02870159389910283,0.05830101451337216
2010-08-31,-0.017087987724729865,-0.04241470124189347,0.025326713517163604
2010-09-30,0.048283268540625944,0.04259683623867403,0.005686432301951913
2010-10-31,0.027533737537676534,0.027669359053151002,-0.00013562151547446763
2010-11-30,-0.036253912625628236,-0.09379607173171683,0.0575421591060886
2010-12-31,0.047548699512581234,0.0620120361159432,-0.014463336603361965
2011-01-31,0.032156730976254336,0.025373324209896766,0.00678340676635757
2011-02-28,0.016861943150012434,0.02437330403973753,-0.007511360889725097
2011-03-31,-0.031004901363978567,-0.01849624688908923,-0.012508654474889337
2011-04-30,0.04147969332971951,0.013748012311766566,0.02773168101795294
2011-05-31,-0.026798356248780436,-0.02390472864121587,-0.0028936276075645674
2011-06-30,-0.03696457857082284,-0.013861230939680036,-0.0231033476311428
2011-07-31,-0.055040490866372666,-0.04649825312150613,-0.008542237744866538
2011-08-31,-0.0840130157298275,-0.11277333549682006,0.02876031976699256
2011-09-30,-0.04422913149549107,-0.04651619952724197,0.0022870680317509037
2011-10-31,0.06668026747938259,0.08607890691786163,-0.01939863943847904
2011-11-30,-0.026254712842486535,-0.019877938195047132,-0.006376774647439402
2011-12-31,0.002407537617844267,0.022884623165835966,-0.0204770855479917
2012-01-31,0.0482386126151953,0.0107170536579524,0.0375215589572429
2012-02-29,0.029815301026204832,0.032743257371499405,-0.002927956345294573
2012-03-31,-0.021180311410586433,-0.0093733508149829,-0.011806960595603534
2012-04-30,-0.045300168422927396,-0.05894605420773063,0.013645885784803233
2012-05-31,-0.08176582469783496,-0.06422164634817677,-0.017544178349658185
2012-06-30,0.07586042709294093,0.05531474061214764,0.020545686480793288
2012-07-31,0.04059247080656853,-0.016125353250748167,0.0567178240573167
