Date,Long,Short,LongShort
2012-02-29,0.0013141304112554498,0.002903113095238025,-0.0015889826839825753
2012-03-31,-0.000381812229437225,0.0009258349567099499,-0.0013076471861471748
2012-04-30,0.0024144300239234,-0.0015858409090908879,0.004000270933014288
2012-05-31,0.0024968654306219873,0.0011176931818181498,0.0013791722488038375
2012-06-30,0.0019164274891774378,0.0001853306277056375,0.0017310968614718003
2012-07-31,0.002524629329004288,0.0014102261904761625,0.0011144031385281253
2012-08-31,-0.00032458300395252497,0.0018731428571428376,-0.0021977258610953627
2012-09-30,0.0006015489130434875,0.0018011071428571624,-0.001199558229813675
2012-10-31,0.0010306907114624375,0.0017572499999999624,-0.0007265592885375249
2012-11-30,0.0008856842885375126,0.0009851249999999875,-9.944071146247488e-05
2012-12-31,0.000543804738562075,0.00242512499999995,-0.001881320261437875
