Date,Long,Short,LongShort
2006-02-28,-0.022219157103960347,-0.07457010963455887,0.05235095253059853
2006-03-31,0.0668236296800129,0.04231912055778063,0.024504509122232274
2006-04-30,0.06883545851543713,0.037402596385033966,0.03143286213040316
2006-05-31,-0.013573502090928027,0.026767829379821997,-0.04034133147075002
2006-06-30,-0.03239466751227267,-0.05561958355021618,0.023224916037943508
2006-07-31,0.007942787826913926,0.11054876781917401,-0.1026059799922601
2006-08-31,-0.005800837793676227,-0.1408252825689508,0.13502444477527456
2006-09-30,-0.055378663736666986,0.014216553790067577,-0.06959521752673456
2006-10-31,0.036160526327932825,0.14951309830094342,-0.1133525719730106
2006-11-30,0.07767109266341313,0.08884011084497072,-0.011169018181557591
2006-12-31,-0.04243831383417255,-0.023028600816224352,-0.019409713017948197
2007-01-31,-0.04204237480915975,0.0031213259198418983,-0.045163700729001645
2007-02-28,0.0182732992145076,0.05147509754220718,-0.03320179832769958
2007-03-31,-0.016416340434399098,-0.003098980041438368,-0.01331736039296073
2007-04-30,-0.012061070220975172,0.0140583391661251,-0.02611940938710027
2007-05-31,0.014132846613353052,0.0289745761863143,-0.014841729572961248
2007-06-30,-0.03781823899509833,-0.029637810202349704,-0.008180428792748624
2007-07-31,0.027008953935365725,0.04178112493388818,-0.014772170998522453
2007-08-31,-0.004667860266952352,-0.018602158990513925,0.013934298723561573
2007-09-30,0.16734339873337695,0.07555623467322126,0.09178716406015569
2007-10-31,0.048869722275870754,0.025683374310251826,0.023186347965618928
2007-11-30,-0.02527438520706295,-0.03973529638048465,0.014460911173421697
2007-12-31,0.07331333006555173,0.0466123243052906,0.026701005760261125
2008-01-31,0.040190527098056775,0.09843521169067833,-0.058244684592621554
2008-02-29,0.12772191963845442,0.12859614024252364,-0.0008742206040692202
2008-03-31,-0.07697645369288797,-0.09012481345864448,0.013148359765756512
2008-04-30,-0.029627099455736255,0.038448367162333276,-0.06807546661806953
2008-05-31,-0.01238858854627915,0.010713401259197751,-0.0231019898054769
2008-06-30,0.1375474226455407,0.07014441311792151,0.0674030095276192
2008-07-31,-0.1637894058067937,-0.0779233603268575,-0.08586604547993619
2008-08-31,-0.07472400026396127,-0.10735918126356736,0.03263518099960609
2008-09-30,-0.1436343724178756,-0.08491727804719314,-0.05871709437068247
2008-10-31,-0.16704914055578218,-0.3032510856985547,0.1362019451427725
2008-11-30,-0.09163357590390445,-0.02763729692105294,-0.06399627898285151
2008-12-31,-0.1155969772636379,0.09214671927877717,-0.2077436965424151
2009-01-31,-0.041482934628901735,0.008551897449222499,-0.05003483207812423
2009-02-28,0.015300651701019019,-0.03311441867064026,0.04841507037165928
2009-03-31,0.01880352523737864,0.06268543369064475,-0.04388190845326611
2009-04-30,0.02096407564391054,0.01401274142572576,0.006951334218184781
2009-05-31,0.17832983794820795,0.12486719047457998,0.05346264747362797
2009-06-30,-0.015013958718707959,-0.06369344166287853,0.04867948294417057
2009-07-31,0.0165722826061591,0.02604291682887802,-0.009470634222718922
2009-08-31,0.0032806628802025395,-0.004342660937222603,0.007623323817425143
2009-09-30,-0.022479274938411058,0.12186239954771202,-0.1443416744861231
2009-10-31,0.04540697545129183,0.035649261096948,0.009757714354343833
2009-11-30,0.057766508810125114,0.06961096859583013,-0.011844459785705017
2009-12-31,-0.015483729638744437,0.05151951021607776,-0.06700323985482219
2010-01-31,-0.09254154181546481,-0.04773731226423988,-0.044804229551224935
2010-02-28,0.004131952368268138,0.031722136599917995,-0.027590184231649856
2010-03-31,-0.10245073248316963,-0.009862141429747017,-0.09258859105342261
2010-04-30,0.007924096603876801,0.04322006770192156,-0.03529597109804476
2010-05-31,-0.055797230556736466,-0.04020034201148258,-0.015596888545253887
2010-06-30,0.0546116120995239,0.012867592803649481,0.041744019295874416
2010-07-31,0.07470539431290756,0.08929757239653743,-0.014592178083629878
2010-08-31,-0.0191806632052833,-0.024373525307078585,0.0051928621017952835
2010-09-30,0.14003670054524922,0.058318282396506826,0.0817184181487424
2010-10-31,0.06659038676936006,0.07648668296265942,-0.009896296193299361
2010-11-30,-0.0098604853673444,0.01956309253174088,-0.02942357789908528
2010-12-31,0.082472575924866,0.14551237867860647,-0.06303980275374048
2011-01-31,0.013760399649112038,0.005574172328393919,0.00818622732071812
2011-02-28,0.01450703403785214,0.033481566241501316,-0.018974532203649176
2011-03-31,0.013416356293102422,0.009028563623794778,0.004387792669307644
2011-04-30,0.10617902202894998,-0.020091038948151597,0.12627006097710158
2011-05-31,-0.04156234228871086,-0.047955898463484734,0.006393556174773871
2011-06-30,-0.058584320916380536,-0.05811928399861578,-0.0004650369177647551
2011-07-31,0.0367901404570439,0.07050185646073008,-0.03371171600368618
2011-08-31,0.07305271052946072,-0.018816871206041783,0.0918695817355025
2011-09-30,-0.20016628948590584,-0.16663762768721477,-0.03352866179869107
2011-10-31,0.09015493008547157,0.06122554872616498,0.02892938135930659
2011-11-30,-0.03867691894646136,-0.030716602655172676,-0.007960316291288683
2011-12-31,-0.00949459036369074,-0.054638037554446336,0.045143447190755595
2012-01-31,0.028105722105443664,0.02270529813577741,0.005400423969666255
2012-02-29,0.024217422453566458,0.06993280100828221,-0.04571537855471575
2012-03-31,0.0010586437391546786,-0.06899474468259255,0.07005338842174723
2012-04-30,0.014567989110194501,-0.028093144900060357,0.042661134010254856
2012-05-31,-0.10700674469612795,-0.08843296745374837,-0.018573777242379574
2012-06-30,0.08945495782208272,0.05426644513970582,0.0351885126823769
2012-07-31,0.09711653487572343,0.055124418864106,0.041992116011617425
