Date,CH,DE,ES,FR,IT,NL,UK
2013-11-30,0.7604187415238116,-0.7752543624297901,0.2103921348188075,-0.5443429601897957,-0.6330314264453613,-0.5313531527712861,-0.12092972423172806
2013-12-31,0.760759742535964,-0.667225525872355,0.325914788784818,-0.38154970418264333,-0.4958212726236443,-0.48955441589647697,-0.20144105051473152
2014-01-31,-0.6201944494131392,-0.3637033566922646,0.4478653433835445,-0.036645102569900806,-0.39496116871049286,-0.1245389001483748,-0.04161095784618481
2014-02-28,-0.5296022984486538,-0.6900755850283781,0.29555601836810935,-0.2790363329568125,-0.7541404898370458,-0.46312791127415925,-0.12895028047347773
2014-03-31,-0.2390759036024882,-0.5326282633359465,0.14351565194988986,-0.23503640771201886,-1.195461936122829,-0.37869899412466235,0.09224867114260119
2014-04-30,-0.10540363418362599,-0.44500490348851746,0.41365434486417485,-0.16203354716330487,-1.0751036397638352,-0.2469026962915383,-0.07819027847409926
2014-05-31,-0.2967331814874053,-0.4593283171103135,0.19376345396923858,-0.03151113846261468,-0.8790346648828292,-0.13978920837888387,0.019976361604307012
2014-06-30,0.356254399717457,-0.20497939535969223,1.014723941744339,0.3994021803749411,0.6927722071581722,0.12264514994503113,0.27015967441709915
2014-07-31,0.5505570101757556,-0.05961864906072325,1.4324672217766166,0.4180063338407633,0.9359545146086724,-0.4120676177389919,0.20760621194456175
2014-08-31,0.15533066790134092,-0.21796656213844048,1.5467717825163194,0.060853817404774205,1.0012124008848278,-0.8230442450945364,-0.02651957743723302
2014-09-30,0.13162438027938023,-0.13693136225782093,1.6530761999786405,0.1689815216694924,1.205801042387253,-0.8363041076107288,0.16828846456556584
2014-10-31,0.4714036923374828,0.06380555747724165,-0.6901399453502965,0.3912530233362052,0.34995558235848195,-0.9125084234703468,0.4328231525014038
2014-11-30,0.24055103436397338,0.6217736208081444,-0.9455841954047699,0.1485521772633674,0.1269333241673032,-0.7562655394469046,0.08578619068322901
2014-12-31,0.15604913679380258,0.8623923861319296,-0.9293352958658926,0.30517969100212206,0.10971685283145292,-0.5480357814534511,0.4132812711448097
2015-01-31,-1.0477303394788149,0.8118462732722396,-1.056147386459537,0.30654883155344204,0.3344432299801863,0.21317863232930623,0.12503014054652065
